,rank,city,total_score,life_quality,family_score,cost,internet,fun,air,crime,racism,Education,income,speak_english,walkability,traffic_safety,happiness,nightlife,free_wifi,coworking_places,ac_heating,foreigner frendly,speech_freedom,female_frendly,lgbtq_plus_friendly,startup_score,lat,long
1100,1127,Zhuhai,2.7,3.0,2.0,1692.0,2.0,2.0,81.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,22.273734,113.5721327
1101,1128,Jiaxing,2.7,3.0,2.0,1665.0,2.0,2.0,86.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,30.7474425,120.7510971
1102,1129,Rosario,2.7,4.0,3.0,1654.0,14.0,3.0,86.0,3.0,3.0,4.0,1037.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,-32.9595004,-60.6615415
1103,1130,Jarabacoa,2.7,3.0,2.0,3092.0,12.0,3.0,86.0,2.0,4.0,3.0,560.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,19.1214072,-70.6432141
1104,1131,Kanpur,2.7,3.0,2.0,1154.0,9.0,3.0,123.0,4.0,2.0,2.0,142.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,26.4609135,80.3217588
1105,1132,Bruges,2.7,4.0,3.0,3873.0,37.0,3.0,34.0,4.0,3.0,4.0,3433.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,44.889345000000006,-0.6024694830016308
1106,1133,Varanasi,2.7,3.0,2.0,774.0,7.0,3.0,125.0,4.0,2.0,2.0,142.0,3.0,5.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,25.3356491,83.0076292
1107,1134,Yantai,2.7,3.0,2.0,2079.0,1.0,2.0,101.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,2.0,37.461928,121.4425255
1108,1135,Ashgabat,2.7,3.0,2.0,3655.0,2.0,2.0,59.0,4.0,2.0,3.0,532.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,37.9404648,58.3823487
1109,1136,Basel,2.7,4.0,3.0,4745.0,34.0,3.0,1.0,5.0,3.0,4.0,6634.0,3.0,5.0,3.0,5.0,2.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,47.5581077,7.5878261
1110,1137,Praia,2.7,3.0,2.0,5447.0,10.0,4.0,1.0,3.0,2.0,2.0,253.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,14.9162811,-23.5095095
1111,1138,Gori,2.6,3.0,2.0,2517.0,9.0,4.0,1.0,4.0,2.0,4.0,304.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,41.9818469,44.1117811
1112,1139,Cali,2.6,3.0,2.0,1057.0,12.0,3.0,27.0,1.0,2.0,3.0,484.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,2.0,5.0,3.0,2.0,5.0,2.0,3.4517923,-76.5324943
1113,1140,Volgograd,2.6,3.0,2.0,1363.0,16.0,2.0,27.0,2.0,2.0,4.0,721.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,48.7081906,44.5153353
1114,1141,Pyongyang,2.6,3.0,2.0,1891.0,0.0,3.0,27.0,4.0,2.0,4.0,108.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,39.0167979,125.7473609
1115,1142,Kalyan,2.6,3.0,2.0,845.0,9.0,3.0,27.0,4.0,2.0,2.0,142.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,19.2716301,73.23586552517415
1116,1143,Stamford CT,2.6,4.0,3.0,5004.0,35.0,3.0,27.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,35.5698636,-80.9308626
1117,1144,Multan,2.6,2.0,2.0,1022.0,6.0,2.0,27.0,3.0,2.0,2.0,122.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,30.1979793,71.4724978
1118,1145,Noida,2.6,3.0,2.0,773.0,10.0,3.0,193.0,4.0,2.0,2.0,142.0,3.0,5.0,2.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,3.0,28.5707841,77.3271074
1119,1146,Shijiazhuang,2.6,3.0,2.0,1158.0,2.0,3.0,141.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,38.0429742,114.5088385
1120,1147,Qiqihar,2.6,3.0,2.0,1492.0,1.0,2.0,113.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,47.3523672,123.9164653
1121,1148,Portsmouth,2.6,4.0,3.0,5158.0,23.0,3.0,35.0,5.0,3.0,4.0,3354.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,50.8036831,-1.075614
1122,1149,Mar del Plata,2.6,4.0,3.0,1086.0,15.0,4.0,35.0,3.0,4.0,4.0,1037.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,-37.9977225,-57.5482703
1123,1150,Annecy,2.6,3.0,3.0,3894.0,41.0,3.0,30.0,4.0,3.0,4.0,3069.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,45.8992348,6.1288847
1124,1151,Allahabad,2.6,3.0,2.0,732.0,8.0,2.0,354.0,4.0,3.0,2.0,142.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,25.4381302,81.8338005
1125,1152,Guilin,2.6,3.0,2.0,1440.0,2.0,2.0,111.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,25.2383172,110.1752245
1126,1153,Guwahati,2.6,3.0,2.0,1053.0,10.0,3.0,81.0,4.0,2.0,2.0,142.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,26.1805978,91.753943
1127,1154,Green Bay WI,2.6,3.0,3.0,5199.0,40.0,3.0,24.0,4.0,4.0,4.0,4817.0,5.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0,44.5126379,-88.0125794
1128,1155,Yiwu,2.6,3.0,2.0,1618.0,2.0,2.0,91.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,29.3063535,120.0702682
1129,1156,Mexicali,2.6,3.0,2.0,1950.0,13.0,3.0,36.0,2.0,3.0,3.0,704.0,2.0,5.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,32.6248622,-115.448325
1130,1157,Ulaanbaatar,2.6,3.0,2.0,987.0,8.0,3.0,59.0,3.0,3.0,3.0,307.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,47.94909925,107.02225913456641
1131,1158,Huaibei,2.6,3.0,2.0,1669.0,2.0,2.0,113.0,5.0,2.0,3.0,677.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,33.9566098,116.7928916
1132,1159,Luxembourg,2.6,4.0,3.0,4726.0,37.0,3.0,35.0,5.0,4.0,4.0,8486.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,49.8158683,6.1296751
1133,1160,Yaounde,2.6,2.0,2.0,1669.0,2.0,2.0,35.0,3.0,2.0,2.0,115.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.8689867,11.5213344
1134,1161,Hohhot,2.6,3.0,2.0,1507.0,1.0,2.0,69.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,40.8337963,111.6730788
1135,1162,Ahmedabad,2.6,3.0,2.0,482.0,9.0,4.0,116.0,4.0,2.0,2.0,142.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,23.0216238,72.5797068
1136,1163,Saint Helier,2.6,4.0,3.0,7500.0,41.0,3.0,116.0,4.0,2.0,2.0,4329.0,5.0,5.0,3.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,5.0,3.0,49.1856637,-2.1102277
1137,1164,Saratov,2.6,3.0,2.0,901.0,18.0,3.0,116.0,2.0,2.0,4.0,721.0,2.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,51.530018,46.034683
1138,1165,Ludhiana,2.6,3.0,3.0,624.0,10.0,3.0,102.0,4.0,2.0,2.0,142.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,30.9090157,75.851601
1139,1166,Baghdad,2.6,2.0,2.0,1227.0,4.0,2.0,91.0,3.0,3.0,2.0,358.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,33.3024309,44.3787992
1140,1167,Naples,2.6,4.0,3.0,3641.0,18.0,4.0,52.0,5.0,2.0,4.0,2607.0,2.0,5.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,40.8359336,14.2487826
1141,1168,Xiangyang,2.6,3.0,2.0,1209.0,2.0,2.0,104.0,5.0,2.0,3.0,677.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,32.010998,112.1163785
1142,1169,Weihai,2.6,3.0,2.0,1601.0,1.0,2.0,86.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,37.5120997,122.1152599
1143,1170,Nottingham,2.6,4.0,4.0,4969.0,26.0,3.0,34.0,5.0,5.0,4.0,3354.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,52.9534193,-1.1496461
1144,1171,Pune,2.6,3.0,3.0,711.0,10.0,3.0,53.0,4.0,2.0,2.0,142.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,18.521428,73.8544541
1145,1172,Bahawalpur,2.6,2.0,2.0,645.0,4.0,2.0,53.0,3.0,2.0,2.0,122.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,29.394644,71.6638747
1146,1173,Cody WY,2.6,3.0,3.0,5351.0,36.0,3.0,14.0,4.0,5.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,41.9438829,-72.6491281
1147,1174,Ashland OR,2.6,3.0,3.0,4969.0,35.0,3.0,27.0,4.0,3.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,42.1972487,-122.7153995
1148,1175,Xiangtan,2.6,3.0,2.0,1229.0,1.0,2.0,114.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,27.8328352,112.9388078
1149,1176,Jamestown,2.6,3.0,4.0,6201.0,0.0,2.0,114.0,5.0,3.0,3.0,0.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,37.2104434,-76.7738928
1150,1177,Ithaca NY,2.6,3.0,3.0,5381.0,34.0,3.0,114.0,4.0,3.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,42.4396039,-76.4968019
1151,1178,Brighton,2.6,4.0,4.0,5107.0,26.0,3.0,36.0,5.0,5.0,4.0,3354.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,50.8214626,-0.1400561
1152,1179,Chengdu,2.6,3.0,3.0,1314.0,2.0,3.0,101.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,30.6598628,104.0633717
1153,1180,Road Town,2.6,4.0,3.0,6117.0,6.0,3.0,101.0,3.0,4.0,3.0,2854.0,5.0,5.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,18.4257128,-64.6232227
1154,1181,McLeod Ganj,2.6,3.0,2.0,955.0,21.0,2.0,101.0,4.0,2.0,2.0,142.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,32.2352666,76.326238
1155,1182,Taiyuan,2.6,3.0,2.0,1073.0,1.0,3.0,118.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,37.870009,112.5452739
1156,1183,Port Moresby,2.6,2.0,2.0,2780.0,2.0,2.0,118.0,2.0,2.0,2.0,203.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,-9.4743301,147.1599504
1157,1184,George Town,4.1,4.0,3.0,1090.0,18.0,3.0,118.0,4.0,4.0,3.0,792.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,5.4141619,100.3287352
1158,1185,Avarua,2.6,3.0,3.0,3935.0,1.0,4.0,118.0,4.0,3.0,3.0,1392.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,-21.2074736,-159.7708145
1159,1186,Wonsan,2.6,3.0,2.0,1762.0,1.0,5.0,118.0,4.0,2.0,3.0,108.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,39.1723908,127.4285128
1160,1187,Nashua NH,2.6,3.0,3.0,5810.0,34.0,3.0,14.0,4.0,5.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,42.7656251,-71.4677032
1161,1188,Harrisonburg VA,2.6,3.0,3.0,5502.0,49.0,3.0,21.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,38.4493315,-78.8688833
1162,1189,Bridgetown,2.6,3.0,2.0,4096.0,26.0,3.0,21.0,2.0,3.0,4.0,1331.0,3.0,5.0,3.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,3.0,2.0,13.0977832,-59.6184184
1163,1190,Lucknow,2.6,3.0,3.0,810.0,9.0,3.0,261.0,4.0,2.0,2.0,142.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,26.8381,80.9346001
1164,1191,Grand Forks ND,2.6,3.0,3.0,5320.0,36.0,3.0,261.0,4.0,5.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,47.9078244,-97.0592028
1165,1192,Biarritz,2.6,4.0,3.0,3995.0,27.0,3.0,29.0,4.0,3.0,4.0,3069.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,2.0,43.471143749999996,-1.552726590666314
1166,1193,Frederick MD,2.6,3.0,3.0,5469.0,78.0,3.0,26.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,39.415779,-77.4127562
1167,1194,Hamilton,2.6,4.0,3.0,6516.0,20.0,3.0,34.0,3.0,4.0,4.0,8280.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,43.2560802,-79.8728583
1168,1195,Mosul,2.6,2.0,2.0,1566.0,4.0,2.0,34.0,3.0,2.0,2.0,358.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,36.343694049999996,43.099715597302286
1169,1196,Handan,2.6,3.0,2.0,1175.0,2.0,2.0,139.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,36.583333,114.483333
1170,1197,Oxnard CA,2.6,4.0,3.0,8843.0,65.0,4.0,38.0,4.0,2.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,34.1976308,-119.1803818
1171,1199,Meerut,2.6,3.0,3.0,1252.0,9.0,3.0,189.0,4.0,2.0,2.0,142.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,29.000652549999998,77.76822875372174
1172,1200,Xi An,2.6,3.0,2.0,0.0,2.0,3.0,92.0,5.0,2.0,3.0,677.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,34.3430507,108.9350839
1173,1201,Surat,2.6,3.0,3.0,923.0,10.0,4.0,172.0,4.0,2.0,2.0,142.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,45.9383,3.2553
1174,1202,Ube,2.6,4.0,3.0,3009.0,26.0,3.0,40.0,5.0,3.0,4.0,3220.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,33.9516458,131.2468368
1175,1203,Zunyi,2.6,3.0,2.0,1370.0,2.0,2.0,75.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,27.7248607,107.0282756
1176,1204,Basse-Terre,2.6,3.0,2.0,2375.0,4.0,3.0,33.0,3.0,2.0,3.0,2123.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,16.0000778,-61.7333373
1177,1205,Zhangjiagang,2.6,3.0,2.0,1184.0,2.0,2.0,85.0,5.0,2.0,3.0,677.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,31.8827277,120.65746777565042
1178,1206,Vadodara,2.6,3.0,2.0,732.0,10.0,4.0,175.0,4.0,2.0,2.0,142.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,22.2973142,73.1942567
1179,1207,Nantong,2.6,3.0,2.0,1497.0,1.0,2.0,84.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,31.9827896,120.8904588
1180,1208,Midland TX,2.6,4.0,4.0,5066.0,38.0,3.0,33.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,32.023939549999994,-102.09648921925708
1181,1209,Philipsburg,2.6,3.0,3.0,4296.0,7.0,3.0,33.0,4.0,3.0,4.0,2363.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,18.0250713,-63.0483073
1182,1210,Espoo,2.6,4.0,4.0,5020.0,32.0,4.0,19.0,4.0,4.0,4.0,3612.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,60.2047672,24.6568435
1183,1211,Bhopal,2.6,3.0,2.0,1061.0,9.0,4.0,80.0,4.0,2.0,2.0,142.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,23.2584857,77.401989
1184,1212,Mombasa,2.6,3.0,2.0,1417.0,10.0,2.0,80.0,3.0,2.0,2.0,121.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,-4.05052,39.667169
1185,1213,Lugano,2.6,4.0,3.0,5077.0,35.0,3.0,2.0,5.0,3.0,4.0,6634.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,46.0050102,8.9520281
1186,1214,Rajkot,2.6,3.0,2.0,790.0,8.0,3.0,173.0,4.0,3.0,2.0,142.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,22.3053263,70.8028377
1187,1215,Bamako,2.6,2.0,2.0,2170.0,6.0,2.0,173.0,2.0,2.0,1.0,65.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,12.61326555,-7.984739136241295
1188,1216,Bareilly,2.5,3.0,2.0,854.0,8.0,3.0,173.0,4.0,2.0,2.0,142.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,28.457876,79.40557093743058
1189,1217,Port Vila,2.5,3.0,2.0,3633.0,0.0,2.0,173.0,4.0,2.0,3.0,258.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,-17.7414972,168.3150163
1190,1218,Lianyungang,2.5,3.0,2.0,1317.0,2.0,2.0,92.0,5.0,2.0,3.0,677.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,34.5978596,119.215813
1191,1219,Arendal,2.5,4.0,3.0,5493.0,47.0,4.0,92.0,5.0,4.0,5.0,5885.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,58.4600196,8.765288
1192,1220,Lanzhou,2.5,3.0,2.0,1904.0,1.0,2.0,92.0,5.0,2.0,3.0,677.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,36.0620781,103.8318566
1193,1221,Baotou,2.5,3.0,2.0,1395.0,1.0,3.0,111.0,5.0,2.0,3.0,677.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,40.6549157,109.8344586
1194,1222,Bursa,2.5,3.0,2.0,807.0,11.0,3.0,33.0,4.0,2.0,3.0,905.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,40.1827657,29.0677305
1195,1223,Menlo Park CA,2.5,4.0,3.0,5842.0,60.0,3.0,36.0,4.0,3.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,37.4519671,-122.1779927
1196,1224,Amundsen-Scott,2.5,3.0,4.0,6137.0,0.0,3.0,36.0,4.0,4.0,4.0,0.0,5.0,5.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,-89.998,-139.2728
1197,1225,McMurdo Station,2.5,3.0,3.0,6137.0,0.0,3.0,36.0,4.0,4.0,4.0,0.0,5.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,-77.8483347,166.6683349
1198,1226,Vasai,2.5,3.0,2.0,1122.0,10.0,2.0,36.0,4.0,2.0,2.0,142.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,19.439884550000002,72.8803834000775
1199,1227,Cathedral City CA,2.5,3.0,3.0,5443.0,66.0,3.0,43.0,4.0,4.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,33.822998049999995,-116.4668702427116
1200,1228,Gulfport MS,2.5,3.0,3.0,5288.0,33.0,3.0,31.0,4.0,3.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,30.3674198,-89.0928155
1201,1229,San Pedro,2.5,3.0,2.0,3190.0,12.0,5.0,31.0,1.0,3.0,3.0,395.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,5.014152,-6.940223716273168
1202,1230,Palm Desert CA,2.5,3.0,3.0,5099.0,63.0,3.0,43.0,4.0,4.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,33.74079965,-116.36936983394352
1203,1231,Kaesong,2.5,3.0,2.0,1843.0,1.0,4.0,60.0,4.0,2.0,4.0,108.0,2.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,37.9716991,126.5527573
1204,1233,San Mateo CA,2.5,4.0,3.0,5056.0,73.0,3.0,36.0,4.0,3.0,4.0,4817.0,5.0,2.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,37.496904,-122.3330573
1205,1234,Springdale AR,2.5,3.0,3.0,5140.0,59.0,3.0,40.0,4.0,4.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,36.1867442,-94.1288142
1206,1235,San Angelo TX,2.5,3.0,3.0,5438.0,44.0,3.0,40.0,4.0,4.0,4.0,4817.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,5.0,3.0,31.4649685,-100.4405094
1207,1236,Kuwait City,2.5,3.0,2.0,3384.0,6.0,4.0,124.0,4.0,2.0,3.0,2269.0,2.0,5.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,29.3797091,47.9735629
1208,1237,Changchun,2.5,3.0,2.0,1302.0,2.0,2.0,76.0,5.0,2.0,3.0,677.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,43.8130735,125.3171216
1209,1238,Bangui,2.5,2.0,2.0,1725.0,1.0,2.0,76.0,2.0,2.0,1.0,33.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.3907153,18.5509126
1210,1239,Aligarh,2.5,3.0,3.0,1076.0,8.0,2.0,76.0,4.0,3.0,2.0,142.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,27.87698975,78.13729027600994
1211,1240,Indore,2.5,3.0,2.0,1176.0,10.0,4.0,196.0,4.0,2.0,2.0,142.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,22.7203616,75.8681996
1212,1241,Napa CA,2.5,3.0,3.0,6192.0,89.0,3.0,35.0,4.0,4.0,4.0,4817.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,38.2429746,-122.2774936
